STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
GR000016716,"HELLINIKON, GR",08-04-76,0,,59,67,53
GR000016716,"HELLINIKON, GR",09-04-76,0,,60,65,55
GR000016716,"HELLINIKON, GR",10-04-76,0,,58,63,55
GR000016716,"HELLINIKON, GR",11-04-76,0.35,,54,59,52
GR000016716,"HELLINIKON, GR",12-04-76,0.09,,52,58,48
GR000016716,"HELLINIKON, GR",13-04-76,0,,56,63,49
GR000016716,"HELLINIKON, GR",14-04-76,0,,57,65,52
GR000016716,"HELLINIKON, GR",15-04-76,0.06,,56,59,54
GR000016716,"HELLINIKON, GR",16-04-76,0,,59,69,52
GR000016716,"HELLINIKON, GR",17-04-76,0,,59,67,52
GR000016716,"HELLINIKON, GR",18-04-76,0,,59,66,52
GR000016716,"HELLINIKON, GR",19-04-76,0,,60,66,56
GR000016716,"HELLINIKON, GR",20-04-76,0.18,,60,67,54
GR000016716,"HELLINIKON, GR",21-04-76,0,,61,65,57
GR000016716,"HELLINIKON, GR",22-04-76,0.09,,59,67,56
GR000016716,"HELLINIKON, GR",23-04-76,0,,59,65,54
GR000016716,"HELLINIKON, GR",24-04-76,0,,63,68,57
GR000016716,"HELLINIKON, GR",25-04-76,0,,65,72,61
GR000016716,"HELLINIKON, GR",26-04-76,0,,63,69,58
GR000016716,"HELLINIKON, GR",27-04-76,0,,61,69,57
GR000016716,"HELLINIKON, GR",28-04-76,0,,60,68,53
GR000016716,"HELLINIKON, GR",29-04-76,0,,59,66,53
GR000016716,"HELLINIKON, GR",30-04-76,0,,62,69,53
GR000016716,"HELLINIKON, GR",01-05-76,0,,64,71,58
GR000016716,"HELLINIKON, GR",02-05-76,0,,62,71,55
GR000016716,"HELLINIKON, GR",03-05-76,0.03,,60,65,56
GR000016716,"HELLINIKON, GR",04-05-76,0,,63,71,57
GR000016716,"HELLINIKON, GR",05-05-76,0,,67,77,59
GR000016716,"HELLINIKON, GR",06-05-76,0,,68,75,60
GR000016716,"HELLINIKON, GR",07-05-76,0,,67,76,60
GR000016716,"HELLINIKON, GR",08-05-76,0,,72,85,60
GR000016716,"HELLINIKON, GR",09-05-76,0,,68,75,60
GR000016716,"HELLINIKON, GR",10-05-76,0,,69,76,63
GR000016716,"HELLINIKON, GR",11-05-76,0,,68,75,60
GR000016716,"HELLINIKON, GR",12-05-76,0.27,,62,70,58
GR000016716,"HELLINIKON, GR",13-05-76,0,,62,70,53
GR000016716,"HELLINIKON, GR",14-05-76,0,,65,72,56
GR000016716,"HELLINIKON, GR",15-05-76,0,,67,75,61
GR000016716,"HELLINIKON, GR",16-05-76,0,,69,77,63
GR000016716,"HELLINIKON, GR",17-05-76,0,,72,78,68
GR000016716,"HELLINIKON, GR",18-05-76,0,,69,77,64
GR000016716,"HELLINIKON, GR",19-05-76,0,,70,79,62
GR000016716,"HELLINIKON, GR",20-05-76,0,,68,76,59
GR000016716,"HELLINIKON, GR",21-05-76,0,,68,76,62
GR000016716,"HELLINIKON, GR",22-05-76,0,,68,77,60
GR000016716,"HELLINIKON, GR",23-05-76,0.2,,68,74,64
GR000016716,"HELLINIKON, GR",24-05-76,0,,67,72,64
GR000016716,"HELLINIKON, GR",25-05-76,0,,65,73,60
GR000016716,"HELLINIKON, GR",26-05-76,0,,66,72,60
GR000016716,"HELLINIKON, GR",27-05-76,0,,66,72,57
GR000016716,"HELLINIKON, GR",28-05-76,0,,67,75,60
GR000016716,"HELLINIKON, GR",29-05-76,0,,70,77,62
GR000016716,"HELLINIKON, GR",30-05-76,0,,70,79,62
GR000016716,"HELLINIKON, GR",31-05-76,0,,70,76,65
GR000016716,"HELLINIKON, GR",01-06-76,0,,72,80,65
GR000016716,"HELLINIKON, GR",02-06-76,0,,70,77,65
GR000016716,"HELLINIKON, GR",03-06-76,0,,71,76,63
GR000016716,"HELLINIKON, GR",04-06-76,0,,72,77,66
GR000016716,"HELLINIKON, GR",05-06-76,0,,71,78,67
GR000016716,"HELLINIKON, GR",06-06-76,0,,73,80,67
GR000016716,"HELLINIKON, GR",07-06-76,0,,73,80,68
GR000016716,"HELLINIKON, GR",08-06-76,0.04,,68,74,64
GR000016716,"HELLINIKON, GR",09-06-76,0.03,,69,79,64
GR000016716,"HELLINIKON, GR",10-06-76,0,,71,78,61
GR000016716,"HELLINIKON, GR",11-06-76,0,,74,81,69
GR000016716,"HELLINIKON, GR",12-06-76,0,,71,76,63
GR000016716,"HELLINIKON, GR",13-06-76,0,,71,78,62
GR000016716,"HELLINIKON, GR",14-06-76,0,,73,82,65
GR000016716,"HELLINIKON, GR",15-06-76,0,,77,86,68
GR000016716,"HELLINIKON, GR",16-06-76,0,,74,80,67
GR000016716,"HELLINIKON, GR",17-06-76,0,,77,82,71
GR000016716,"HELLINIKON, GR",18-06-76,0,,77,86,71
GR000016716,"HELLINIKON, GR",19-06-76,0,,76,85,70
GR000016716,"HELLINIKON, GR",20-06-76,0,,77,85,69
GR000016716,"HELLINIKON, GR",21-06-76,0,,78,86,69
GR000016716,"HELLINIKON, GR",22-06-76,0,,78,87,67
GR000016716,"HELLINIKON, GR",23-06-76,0,,80,88,70
GR000016716,"HELLINIKON, GR",24-06-76,0,,80,88,74
GR000016716,"HELLINIKON, GR",25-06-76,0,,79,88,73
GR000016716,"HELLINIKON, GR",26-06-76,0,,79,88,71
GR000016716,"HELLINIKON, GR",27-06-76,0,,80,87,71
GR000016716,"HELLINIKON, GR",28-06-76,0,,80,87,69
GR000016716,"HELLINIKON, GR",29-06-76,0,,81,89,72
GR000016716,"HELLINIKON, GR",30-06-76,0,,83,91,71
GR000016716,"HELLINIKON, GR",01-07-76,0,,82,90,73
GR000016716,"HELLINIKON, GR",02-07-76,0,,80,89,69
GR000016716,"HELLINIKON, GR",03-07-76,0,,80,87,74
GR000016716,"HELLINIKON, GR",04-07-76,0,,80,89,72
GR000016716,"HELLINIKON, GR",05-07-76,0,,77,87,66
GR000016716,"HELLINIKON, GR",06-07-76,0,,79,85,69
GR000016716,"HELLINIKON, GR",07-07-76,0,,78,86,74
GR000016716,"HELLINIKON, GR",08-07-76,0,,79,84,72
GR000016716,"HELLINIKON, GR",09-07-76,0,,78,85,73
GR000016716,"HELLINIKON, GR",10-07-76,0,,78,85,72
GR000016716,"HELLINIKON, GR",11-07-76,0,,78,83,72
GR000016716,"HELLINIKON, GR",12-07-76,0,,78,85,72
GR000016716,"HELLINIKON, GR",13-07-76,0,,77,83,72
GR000016716,"HELLINIKON, GR",14-07-76,0,,77,85,71
GR000016716,"HELLINIKON, GR",15-07-76,0,,79,87,68
GR000016716,"HELLINIKON, GR",16-07-76,0,,83,91,75
GR000016716,"HELLINIKON, GR",17-07-76,0,,81,89,75
GR000016716,"HELLINIKON, GR",18-07-76,0,,78,85,74
GR000016716,"HELLINIKON, GR",19-07-76,0,,78,87,72
GR000016716,"HELLINIKON, GR",20-07-76,0,,79,89,71
GR000016716,"HELLINIKON, GR",21-07-76,0,,78,83,70
GR000016716,"HELLINIKON, GR",22-07-76,0,,79,85,73
GR000016716,"HELLINIKON, GR",23-07-76,0,,79,85,74
GR000016716,"HELLINIKON, GR",24-07-76,0,,80,88,75
GR000016716,"HELLINIKON, GR",25-07-76,0,,74,79,72
GR000016716,"HELLINIKON, GR",26-07-76,0,,76,82,70
GR000016716,"HELLINIKON, GR",27-07-76,0,,78,82,68
GR000016716,"HELLINIKON, GR",28-07-76,0,,79,84,70
GR000016716,"HELLINIKON, GR",29-07-76,0,,79,88,74
GR000016716,"HELLINIKON, GR",30-07-76,0,,78,85,72
GR000016716,"HELLINIKON, GR",31-07-76,0,,77,84,68
GR000016716,"HELLINIKON, GR",01-08-76,0,,78,84,69
GR000016716,"HELLINIKON, GR",02-08-76,0,,79,86,70
GR000016716,"HELLINIKON, GR",03-08-76,0,,80,86,74
GR000016716,"HELLINIKON, GR",04-08-76,0,,79,85,71
GR000016716,"HELLINIKON, GR",05-08-76,0,,77,85,70
GR000016716,"HELLINIKON, GR",06-08-76,0,,76,81,70
GR000016716,"HELLINIKON, GR",07-08-76,0,,74,82,66
GR000016716,"HELLINIKON, GR",08-08-76,0,,76,85,67
GR000016716,"HELLINIKON, GR",09-08-76,0,,78,87,68
GR000016716,"HELLINIKON, GR",10-08-76,0,,77,85,69
GR000016716,"HELLINIKON, GR",11-08-76,0,,76,82,68
GR000016716,"HELLINIKON, GR",12-08-76,0,,79,84,70
GR000016716,"HELLINIKON, GR",13-08-76,0,,79,87,72
GR000016716,"HELLINIKON, GR",14-08-76,0,,80,87,72
GR000016716,"HELLINIKON, GR",15-08-76,0,,78,86,71
GR000016716,"HELLINIKON, GR",16-08-76,0,,78,86,69
GR000016716,"HELLINIKON, GR",17-08-76,0,,77,83,71
GR000016716,"HELLINIKON, GR",18-08-76,0,,81,89,73
GR000016716,"HELLINIKON, GR",19-08-76,0,,80,87,75
GR000016716,"HELLINIKON, GR",20-08-76,0,,78,85,71
GR000016716,"HELLINIKON, GR",21-08-76,0,,76,83,72
GR000016716,"HELLINIKON, GR",22-08-76,0.09,,74,81,66
GR000016716,"HELLINIKON, GR",23-08-76,0,,73,79,67
GR000016716,"HELLINIKON, GR",24-08-76,1.69,,71,77,65
GR000016716,"HELLINIKON, GR",25-08-76,0,,71,77,65
GR000016716,"HELLINIKON, GR",26-08-76,0,,72,79,63
GR000016716,"HELLINIKON, GR",27-08-76,0,,72,81,62
GR000016716,"HELLINIKON, GR",28-08-76,0,,73,81,65
GR000016716,"HELLINIKON, GR",29-08-76,0,,75,86,65
GR000016716,"HELLINIKON, GR",30-08-76,0,,75,82,68
GR000016716,"HELLINIKON, GR",31-08-76,0,,74,80,66
GR000016716,"HELLINIKON, GR",01-09-76,0,,74,80,66
GR000016716,"HELLINIKON, GR",02-09-76,0,,77,82,72
GR000016716,"HELLINIKON, GR",03-09-76,0,,78,85,71
GR000016716,"HELLINIKON, GR",04-09-76,0,,76,83,70
GR000016716,"HELLINIKON, GR",05-09-76,0,,78,86,70
GR000016716,"HELLINIKON, GR",06-09-76,0,,75,83,68
GR000016716,"HELLINIKON, GR",07-09-76,0,,71,79,67
GR000016716,"HELLINIKON, GR",08-09-76,0,,69,77,63
GR000016716,"HELLINIKON, GR",09-09-76,0,,72,81,64
GR000016716,"HELLINIKON, GR",10-09-76,0,,71,77,62
GR000016716,"HELLINIKON, GR",11-09-76,0,,72,78,69
GR000016716,"HELLINIKON, GR",12-09-76,0,,74,82,66
GR000016716,"HELLINIKON, GR",13-09-76,0,,74,84,64
GR000016716,"HELLINIKON, GR",14-09-76,0,,77,87,67
GR000016716,"HELLINIKON, GR",15-09-76,0,,75,84,69
GR000016716,"HELLINIKON, GR",16-09-76,0,,75,81,67
GR000016716,"HELLINIKON, GR",17-09-76,0,,76,86,68
GR000016716,"HELLINIKON, GR",18-09-76,0,,74,81,67
GR000016716,"HELLINIKON, GR",19-09-76,0,,72,79,66
GR000016716,"HELLINIKON, GR",20-09-76,0.44,,68,76,62
GR000016716,"HELLINIKON, GR",21-09-76,0.01,,67,73,59
GR000016716,"HELLINIKON, GR",22-09-76,0,,69,77,62
GR000016716,"HELLINIKON, GR",23-09-76,0.04,,67,75,62
GR000016716,"HELLINIKON, GR",24-09-76,0,,67,73,60
GR000016716,"HELLINIKON, GR",25-09-76,0,,67,76,60
GR000016716,"HELLINIKON, GR",26-09-76,0,,70,79,59
GR000016716,"HELLINIKON, GR",27-09-76,0,,71,79,62
GR000016716,"HELLINIKON, GR",28-09-76,0,,71,79,63
GR000016716,"HELLINIKON, GR",29-09-76,0,,71,78,63
GR000016716,"HELLINIKON, GR",30-09-76,0,,71,79,64
GR000016716,"HELLINIKON, GR",01-10-76,0,,71,78,65
GR000016716,"HELLINIKON, GR",02-10-76,0,,72,78,65
GR000016716,"HELLINIKON, GR",03-10-76,0,,73,82,63
GR000016716,"HELLINIKON, GR",04-10-76,0,,74,82,68
GR000016716,"HELLINIKON, GR",05-10-76,0,,70,77,60
GR000016716,"HELLINIKON, GR",06-10-76,0,,70,76,66
GR000016716,"HELLINIKON, GR",07-10-76,0,,70,78,60
GR000016716,"HELLINIKON, GR",08-10-76,0,,73,82,66
GR000016716,"HELLINIKON, GR",09-10-76,0,,72,81,62
GR000016716,"HELLINIKON, GR",10-10-76,0,,71,79,62
GR000016716,"HELLINIKON, GR",11-10-76,0,,69,77,60
GR000016716,"HELLINIKON, GR",12-10-76,0,,70,76,63
GR000016716,"HELLINIKON, GR",13-10-76,0,,72,76,68
GR000016716,"HELLINIKON, GR",14-10-76,1.21,,67,73,63
GR000016716,"HELLINIKON, GR",15-10-76,0,,,75,64
GR000016716,"HELLINIKON, GR",16-10-76,0,,68,75,61
GR000016716,"HELLINIKON, GR",17-10-76,0.48,,69,72,61
GR000016716,"HELLINIKON, GR",18-10-76,0,,67,73,62
GR000016716,"HELLINIKON, GR",19-10-76,0,,64,72,58
GR000016716,"HELLINIKON, GR",20-10-76,0.93,,62,67,59
GR000016716,"HELLINIKON, GR",21-10-76,0,,61,66,56
GR000016716,"HELLINIKON, GR",22-10-76,0.32,,61,63,60
GR000016716,"HELLINIKON, GR",23-10-76,0.33,,58,60,55
GR000016716,"HELLINIKON, GR",24-10-76,0,,56,59,54
GR000016716,"HELLINIKON, GR",25-10-76,0,,56,62,50
GR000016716,"HELLINIKON, GR",26-10-76,0,,55,60,49
GR000016716,"HELLINIKON, GR",27-10-76,1.56,,56,60,52
GR000016716,"HELLINIKON, GR",28-10-76,0,,60,70,51
GR000016716,"HELLINIKON, GR",29-10-76,0,,63,72,54
GR000016716,"HELLINIKON, GR",30-10-76,0,,61,68,54
GR000016716,"HELLINIKON, GR",31-10-76,0.05,,65,68,58
GR000016716,"HELLINIKON, GR",01-11-76,0.3,,67,68,64
GR000016716,"HELLINIKON, GR",02-11-76,0.1,,67,71,64
GR000016716,"HELLINIKON, GR",03-11-76,0.42,,65,71,62
GR000016716,"HELLINIKON, GR",04-11-76,0,,64,70,58
GR000016716,"HELLINIKON, GR",05-11-76,0,,65,72,60
GR000016716,"HELLINIKON, GR",06-11-76,0,,64,69,57
GR000016716,"HELLINIKON, GR",07-11-76,0,,65,72,60
GR000016716,"HELLINIKON, GR",08-11-76,0,,62,70,58
GR000016716,"HELLINIKON, GR",09-11-76,0,,60,67,55
GR000016716,"HELLINIKON, GR",10-11-76,0,,61,65,54
GR000016716,"HELLINIKON, GR",11-11-76,0,,60,65,57
GR000016716,"HELLINIKON, GR",12-11-76,0,,60,65,55
GR000016716,"HELLINIKON, GR",13-11-76,0,,61,66,54
GR000016716,"HELLINIKON, GR",14-11-76,0.01,,64,73,61
GR000016716,"HELLINIKON, GR",15-11-76,0.01,,63,66,57
GR000016716,"HELLINIKON, GR",16-11-76,0,,59,68,52
GR000016716,"HELLINIKON, GR",17-11-76,0,,61,67,53
GR000016716,"HELLINIKON, GR",18-11-76,0,,60,66,56
GR000016716,"HELLINIKON, GR",19-11-76,0,,60,65,53
GR000016716,"HELLINIKON, GR",20-11-76,1.28,,60,68,54
GR000016716,"HELLINIKON, GR",21-11-76,0,,61,68,55
GR000016716,"HELLINIKON, GR",22-11-76,0,,60,67,54
GR000016716,"HELLINIKON, GR",23-11-76,0.09,,57,63,55
GR000016716,"HELLINIKON, GR",24-11-76,0.03,,48,55,45
GR000016716,"HELLINIKON, GR",25-11-76,0,,47,51,38
GR000016716,"HELLINIKON, GR",26-11-76,0.36,,40,52,35
GR000016716,"HELLINIKON, GR",27-11-76,0.03,,43,49,39
GR000016716,"HELLINIKON, GR",28-11-76,0,,47,57,38
GR000016716,"HELLINIKON, GR",29-11-76,0,,49,59,39
GR000016716,"HELLINIKON, GR",30-11-76,0,,49,56,42
GR000016716,"HELLINIKON, GR",01-12-76,0,,50,58,41
GR000016716,"HELLINIKON, GR",02-12-76,0,,60,63,49
GR000016716,"HELLINIKON, GR",03-12-76,0.14,,61,66,52
GR000016716,"HELLINIKON, GR",04-12-76,0,,64,67,59
GR000016716,"HELLINIKON, GR",05-12-76,0,,64,67,63
GR000016716,"HELLINIKON, GR",06-12-76,0,,59,65,53
GR000016716,"HELLINIKON, GR",07-12-76,0,,57,63,51
GR000016716,"HELLINIKON, GR",08-12-76,0,,60,66,53
GR000016716,"HELLINIKON, GR",09-12-76,0,,59,65,55
GR000016716,"HELLINIKON, GR",10-12-76,0,,57,64,50
GR000016716,"HELLINIKON, GR",11-12-76,0,,62,69,54
GR000016716,"HELLINIKON, GR",12-12-76,0.42,,51,63,49
GR000016716,"HELLINIKON, GR",13-12-76,0,,45,51,43
GR000016716,"HELLINIKON, GR",14-12-76,0,,46,51,39
GR000016716,"HELLINIKON, GR",15-12-76,0.05,,51,54,46
GR000016716,"HELLINIKON, GR",16-12-76,0,,51,58,42
GR000016716,"HELLINIKON, GR",17-12-76,0,,53,59,49
GR000016716,"HELLINIKON, GR",18-12-76,0,,53,60,49
GR000016716,"HELLINIKON, GR",19-12-76,0,,51,60,46
GR000016716,"HELLINIKON, GR",20-12-76,0,,51,56,49
GR000016716,"HELLINIKON, GR",21-12-76,0,,51,54,46
GR000016716,"HELLINIKON, GR",22-12-76,0,,51,54,50
GR000016716,"HELLINIKON, GR",23-12-76,0.13,,48,50,47
GR000016716,"HELLINIKON, GR",24-12-76,0,,48,51,47
GR000016716,"HELLINIKON, GR",25-12-76,0,,50,54,45
GR000016716,"HELLINIKON, GR",26-12-76,0,,51,57,43
GR000016716,"HELLINIKON, GR",27-12-76,0.2,,47,53,43
GR000016716,"HELLINIKON, GR",28-12-76,0,,42,45,41
GR000016716,"HELLINIKON, GR",29-12-76,0,,45,53,36
GR000016716,"HELLINIKON, GR",30-12-76,0,,56,62,45
GR000016716,"HELLINIKON, GR",31-12-76,0,,55,60,51
GR000016716,"HELLINIKON, GR",01-01-77,0,,50,58,44
GR000016716,"HELLINIKON, GR",02-01-77,0,,48,53,45
GR000016716,"HELLINIKON, GR",03-01-77,0,,48,52,43
GR000016716,"HELLINIKON, GR",04-01-77,0,,45,49,44
GR000016716,"HELLINIKON, GR",05-01-77,0,,43,45,42
GR000016716,"HELLINIKON, GR",06-01-77,0,,44,49,42
GR000016716,"HELLINIKON, GR",07-01-77,0,,44,53,37
GR000016716,"HELLINIKON, GR",08-01-77,0,,45,54,36
GR000016716,"HELLINIKON, GR",09-01-77,0,,49,56,41
GR000016716,"HELLINIKON, GR",10-01-77,0.19,,50,54,47
GR000016716,"HELLINIKON, GR",11-01-77,0,,53,60,44
GR000016716,"HELLINIKON, GR",12-01-77,0.02,,57,60,51
GR000016716,"HELLINIKON, GR",13-01-77,0.07,,57,62,53
GR000016716,"HELLINIKON, GR",14-01-77,0,,52,58,46
GR000016716,"HELLINIKON, GR",15-01-77,0,,50,58,40
GR000016716,"HELLINIKON, GR",16-01-77,0.07,,53,58,49
GR000016716,"HELLINIKON, GR",17-01-77,0,,49,56,46
GR000016716,"HELLINIKON, GR",18-01-77,0,,44,48,40
GR000016716,"HELLINIKON, GR",19-01-77,0,,43,47,41
GR000016716,"HELLINIKON, GR",20-01-77,0,,44,49,36
GR000016716,"HELLINIKON, GR",21-01-77,0,,46,51,40
GR000016716,"HELLINIKON, GR",22-01-77,0,,49,58,40
GR000016716,"HELLINIKON, GR",23-01-77,0,,53,58,45
GR000016716,"HELLINIKON, GR",24-01-77,0,,58,63,55
GR000016716,"HELLINIKON, GR",25-01-77,0,,54,60,49
GR000016716,"HELLINIKON, GR",26-01-77,0,,52,60,44
GR000016716,"HELLINIKON, GR",27-01-77,0,,56,63,48
GR000016716,"HELLINIKON, GR",28-01-77,0,,60,67,55
GR000016716,"HELLINIKON, GR",29-01-77,0,,56,61,50
GR000016716,"HELLINIKON, GR",30-01-77,0,,58,61,53
GR000016716,"HELLINIKON, GR",31-01-77,0,,56,61,50
GR000016716,"HELLINIKON, GR",01-02-77,0,,58,65,52
GR000016716,"HELLINIKON, GR",02-02-77,0,,60,65,56
GR000016716,"HELLINIKON, GR",03-02-77,0.15,,57,61,54
GR000016716,"HELLINIKON, GR",04-02-77,0,,50,54,49
GR000016716,"HELLINIKON, GR",05-02-77,0,,48,54,46
GR000016716,"HELLINIKON, GR",06-02-77,0,,50,57,40
GR000016716,"HELLINIKON, GR",07-02-77,0.01,,56,63,49
GR000016716,"HELLINIKON, GR",08-02-77,0,,51,58,44
GR000016716,"HELLINIKON, GR",09-02-77,0,,55,63,47
GR000016716,"HELLINIKON, GR",10-02-77,0,,57,64,52
GR000016716,"HELLINIKON, GR",11-02-77,0,,57,63,49
GR000016716,"HELLINIKON, GR",12-02-77,0,,62,66,57
GR000016716,"HELLINIKON, GR",13-02-77,0,,62,67,58
GR000016716,"HELLINIKON, GR",14-02-77,0.04,,59,64,55
GR000016716,"HELLINIKON, GR",15-02-77,0,,55,63,47
GR000016716,"HELLINIKON, GR",16-02-77,0.21,,55,58,51
GR000016716,"HELLINIKON, GR",17-02-77,0.01,,53,60,47
GR000016716,"HELLINIKON, GR",18-02-77,0,,54,62,49
GR000016716,"HELLINIKON, GR",19-02-77,0,,53,60,45
GR000016716,"HELLINIKON, GR",20-02-77,0,,54,60,48
GR000016716,"HELLINIKON, GR",21-02-77,0,,55,62,50
GR000016716,"HELLINIKON, GR",22-02-77,0,,56,64,49
GR000016716,"HELLINIKON, GR",23-02-77,0,,58,66,50
GR000016716,"HELLINIKON, GR",24-02-77,0,,61,71,54
GR000016716,"HELLINIKON, GR",25-02-77,0,,59,66,51
GR000016716,"HELLINIKON, GR",26-02-77,0,,60,66,51
GR000016716,"HELLINIKON, GR",27-02-77,0,,59,65,55
GR000016716,"HELLINIKON, GR",28-02-77,0,,56,63,52
GR000016716,"HELLINIKON, GR",01-03-77,0.03,,41,59,38
GR000016716,"HELLINIKON, GR",02-03-77,0.02,,38,42,34
GR000016716,"HELLINIKON, GR",03-03-77,0,,44,51,33
GR000016716,"HELLINIKON, GR",04-03-77,0,,56,64,46
GR000016716,"HELLINIKON, GR",05-03-77,0,,56,63,47
GR000016716,"HELLINIKON, GR",06-03-77,0,,57,64,52
GR000016716,"HELLINIKON, GR",07-03-77,0,,58,64,51
GR000016716,"HELLINIKON, GR",08-03-77,0,,54,59,50
GR000016716,"HELLINIKON, GR",09-03-77,0,,52,63,46
GR000016716,"HELLINIKON, GR",10-03-77,0,,55,63,47
GR000016716,"HELLINIKON, GR",11-03-77,0.34,,51,58,47
GR000016716,"HELLINIKON, GR",12-03-77,0,,51,58,42
GR000016716,"HELLINIKON, GR",13-03-77,0,,58,64,51
GR000016716,"HELLINIKON, GR",14-03-77,0,,59,65,54
GR000016716,"HELLINIKON, GR",15-03-77,0,,58,64,54
GR000016716,"HELLINIKON, GR",16-03-77,0.02,,54,58,51
GR000016716,"HELLINIKON, GR",17-03-77,0.06,,51,55,47
GR000016716,"HELLINIKON, GR",18-03-77,0,,52,58,46
GR000016716,"HELLINIKON, GR",19-03-77,0,,54,59,47
GR000016716,"HELLINIKON, GR",20-03-77,0,,57,62,49
GR000016716,"HELLINIKON, GR",21-03-77,0,,58,64,55
GR000016716,"HELLINIKON, GR",22-03-77,0,,59,69,49
GR000016716,"HELLINIKON, GR",23-03-77,0,,66,77,51
GR000016716,"HELLINIKON, GR",24-03-77,0,,65,73,57
GR000016716,"HELLINIKON, GR",25-03-77,0,,65,74,55
GR000016716,"HELLINIKON, GR",26-03-77,0,,58,65,55
GR000016716,"HELLINIKON, GR",27-03-77,0,,57,65,50
GR000016716,"HELLINIKON, GR",28-03-77,0,,57,63,50
GR000016716,"HELLINIKON, GR",29-03-77,0.01,,60,67,52
GR000016716,"HELLINIKON, GR",30-03-77,0,,63,71,56
GR000016716,"HELLINIKON, GR",31-03-77,0,,63,71,54
GR000016716,"HELLINIKON, GR",01-04-77,0,,62,66,57
GR000016716,"HELLINIKON, GR",02-04-77,0.01,,66,79,61
GR000016716,"HELLINIKON, GR",03-04-77,0.06,,64,69,61
GR000016716,"HELLINIKON, GR",04-04-77,0,,64,70,58
GR000016716,"HELLINIKON, GR",05-04-77,0,,65,73,56
GR000016716,"HELLINIKON, GR",06-04-77,0,,67,76,61
GR000016716,"HELLINIKON, GR",07-04-77,0,,63,70,56
GR000016716,"HELLINIKON, GR",08-04-77,0,,62,70,55
GR000016716,"HELLINIKON, GR",09-04-77,0,,65,72,58
GR000016716,"HELLINIKON, GR",10-04-77,0,,62,67,59
GR000016716,"HELLINIKON, GR",11-04-77,0.14,,57,65,53
GR000016716,"HELLINIKON, GR",12-04-77,0.04,,54,62,50
GR000016716,"HELLINIKON, GR",13-04-77,0,,54,60,50
GR000016716,"HELLINIKON, GR",14-04-77,0,,54,61,44
GR000016716,"HELLINIKON, GR",15-04-77,0,,58,63,49
GR000016716,"HELLINIKON, GR",16-04-77,0,,58,64,55
GR000016716,"HELLINIKON, GR",17-04-77,0,,57,64,52
GR000016716,"HELLINIKON, GR",18-04-77,0,,57,63,48
GR000016716,"HELLINIKON, GR",19-04-77,0,,58,64,48
GR000016716,"HELLINIKON, GR",20-04-77,0,,58,63,50
GR000016716,"HELLINIKON, GR",21-04-77,0.52,,55,61,50
GR000016716,"HELLINIKON, GR",22-04-77,0,,52,56,49
GR000016716,"HELLINIKON, GR",23-04-77,0,,60,71,45
GR000016716,"HELLINIKON, GR",24-04-77,0,,64,71,55
GR000016716,"HELLINIKON, GR",25-04-77,0,,66,73,60
GR000016716,"HELLINIKON, GR",26-04-77,0,,60,68,56
GR000016716,"HELLINIKON, GR",27-04-77,0,,61,69,53
GR000016716,"HELLINIKON, GR",28-04-77,0,,61,69,50
GR000016716,"HELLINIKON, GR",29-04-77,0,,66,76,57
GR000016716,"HELLINIKON, GR",30-04-77,0,,69,79,60
GR000016716,"HELLINIKON, GR",01-05-77,0,,68,79,62
GR000016716,"HELLINIKON, GR",02-05-77,0,,64,70,56
GR000016716,"HELLINIKON, GR",03-05-77,0,,67,75,58
GR000016716,"HELLINIKON, GR",04-05-77,0,,71,83,61
GR000016716,"HELLINIKON, GR",05-05-77,0,,74,82,63
GR000016716,"HELLINIKON, GR",06-05-77,0,,67,74,64
GR000016716,"HELLINIKON, GR",07-05-77,0,,63,68,56
GR000016716,"HELLINIKON, GR",08-05-77,0,,65,70,60
GR000016716,"HELLINIKON, GR",09-05-77,0,,65,72,62
GR000016716,"HELLINIKON, GR",10-05-77,0,,65,71,58
GR000016716,"HELLINIKON, GR",11-05-77,0,,65,73,60
GR000016716,"HELLINIKON, GR",12-05-77,0.01,,64,73,58
GR000016716,"HELLINIKON, GR",13-05-77,0,,65,71,55
GR000016716,"HELLINIKON, GR",14-05-77,0,,66,72,57
GR000016716,"HELLINIKON, GR",15-05-77,0,,66,70,62
GR000016716,"HELLINIKON, GR",16-05-77,0.01,,67,74,61
GR000016716,"HELLINIKON, GR",17-05-77,0,,69,75,63
GR000016716,"HELLINIKON, GR",18-05-77,0,,71,84,62
GR000016716,"HELLINIKON, GR",19-05-77,0,,78,85,68
GR000016716,"HELLINIKON, GR",20-05-77,0,,78,88,70
GR000016716,"HELLINIKON, GR",21-05-77,0,,74,87,68
GR000016716,"HELLINIKON, GR",22-05-77,0,,74,85,67
GR000016716,"HELLINIKON, GR",23-05-77,0,,75,82,68
GR000016716,"HELLINIKON, GR",24-05-77,0.06,,74,85,70
GR000016716,"HELLINIKON, GR",25-05-77,0,,75,84,67
GR000016716,"HELLINIKON, GR",26-05-77,0,,72,79,68
GR000016716,"HELLINIKON, GR",27-05-77,0,,71,76,64
GR000016716,"HELLINIKON, GR",28-05-77,0,,73,81,65
GR000016716,"HELLINIKON, GR",29-05-77,0,,71,76,64
GR000016716,"HELLINIKON, GR",30-05-77,0,,71,77,63
GR000016716,"HELLINIKON, GR",31-05-77,0,,70,76,64
