,index,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG_x,TMAX,TMIN,MONTH,YEAR,30YAVG,MM_DD,MM,DAY,TAVG_y,
1860,8800,04-02-79,GR000016716,"HELLINIKON, GR",04-02-79,0,,14,16,13,2,1979,10.4,02-Apr,Feb,4,9.538461538,TRUE
1861,8801,05-02-79,GR000016716,"HELLINIKON, GR",05-02-79,2,,14,16,13,2,1979,10.5,02-May,Feb,5,9.846153846,TRUE
1862,8802,06-02-79,GR000016716,"HELLINIKON, GR",06-02-79,18,,12,14,11,2,1979,10.6,02-Jun,Feb,6,9.846153846,TRUE
1863,8803,07-02-79,GR000016716,"HELLINIKON, GR",07-02-79,0,,12,14,11,2,1979,10.9,02-Jul,Feb,7,10.23076923,TRUE
1864,8804,08-02-79,GR000016716,"HELLINIKON, GR",08-02-79,3,,9,11,9,2,1979,11,02-Aug,Feb,8,9.5,FALSE
1865,8805,09-02-79,GR000016716,"HELLINIKON, GR",09-02-79,0,,11,15,8,2,1979,11.1,02-Sep,Feb,9,9.384615385,TRUE
1866,8806,10-02-79,GR000016716,"HELLINIKON, GR",10-02-79,0,,13,16,7,2,1979,11,02-Oct,Feb,10,10.19230769,TRUE
1867,8807,11-02-79,GR000016716,"HELLINIKON, GR",11-02-79,0,,16,21,12,2,1979,11.1,02-Nov,Feb,11,10.76923077,TRUE
1868,8808,12-02-79,GR000016716,"HELLINIKON, GR",12-02-79,0,,16,19,13,2,1979,11.3,02-Dec,Feb,12,11.15384615,TRUE
1869,8809,13-02-79,GR000016716,"HELLINIKON, GR",13-02-79,0,,17,19,14,2,1979,11.6,Feb-13,Feb,13,11.30769231,TRUE
1870,8810,14-02-79,GR000016716,"HELLINIKON, GR",14-02-79,0,,15,19,13,2,1979,11.9,Feb-14,Feb,14,10.96153846,TRUE
1871,8811,15-02-79,GR000016716,"HELLINIKON, GR",15-02-79,0,,14,18,12,2,1979,12.2,Feb-15,Feb,15,10.34615385,TRUE
1872,8812,16-02-79,GR000016716,"HELLINIKON, GR",16-02-79,0,,15,20,9,2,1979,12.5,Feb-16,Feb,16,10.5,TRUE
1873,8813,17-02-79,GR000016716,"HELLINIKON, GR",17-02-79,0,,16,18,13,2,1979,12.7,Feb-17,Feb,17,10.69230769,TRUE
1874,8814,18-02-79,GR000016716,"HELLINIKON, GR",18-02-79,0,,14,18,13,2,1979,13,Feb-18,Feb,18,10.11538462,TRUE
1875,8815,19-02-79,GR000016716,"HELLINIKON, GR",19-02-79,17,,11,14,8,2,1979,13.1,Feb-19,Feb,19,9.461538462,TRUE
1876,8816,20-02-79,GR000016716,"HELLINIKON, GR",20-02-79,0,,8,9,5,2,1979,13.1,Feb-20,Feb,20,9.615384615,FALSE
1877,8817,21-02-79,GR000016716,"HELLINIKON, GR",21-02-79,0,,5,7,3,2,1979,12.9,Feb-21,Feb,21,9.884615385,FALSE
1878,8818,22-02-79,GR000016716,"HELLINIKON, GR",22-02-79,0,,6,7,3,2,1979,12.8,Feb-22,Feb,22,10,FALSE
1879,8819,23-02-79,GR000016716,"HELLINIKON, GR",23-02-79,0,,6,7,4,2,1979,12.6,Feb-23,Feb,23,9.538461538,FALSE
1880,8820,24-02-79,GR000016716,"HELLINIKON, GR",24-02-79,0,,7,8,4,2,1979,12.4,Feb-24,Feb,24,9.538461538,FALSE
1881,8821,25-02-79,GR000016716,"HELLINIKON, GR",25-02-79,0,,6,9,3,2,1979,12.1,Feb-25,Feb,25,9.5,FALSE
1882,8822,26-02-79,GR000016716,"HELLINIKON, GR",26-02-79,0,,7,11,5,2,1979,11.9,Feb-26,Feb,26,9.807692308,FALSE
1883,8823,27-02-79,GR000016716,"HELLINIKON, GR",27-02-79,0,,7,8,6,2,1979,11.7,Feb-27,Feb,27,10,FALSE
1884,8824,28-02-79,GR000016716,"HELLINIKON, GR",28-02-79,0,,9,12,4,2,1979,11.4,Feb-28,Feb,28,9.884615385,FALSE
1885,8825,01-03-79,GR000016716,"HELLINIKON, GR",01-03-79,0,,12,15,8,3,1979,11.3,03-Jan,Mar,1,10.15384615,TRUE
1886,8826,02-03-79,GR000016716,"HELLINIKON, GR",02-03-79,0,,12,15,8,3,1979,11.3,03-Feb,Mar,2,10.96153846,TRUE
1887,8827,03-03-79,GR000016716,"HELLINIKON, GR",03-03-79,0,,11,16,7,3,1979,11.3,03-Mar,Mar,3,11.84615385,FALSE
1888,8828,04-03-79,GR000016716,"HELLINIKON, GR",04-03-79,0,,12,16,6,3,1979,11.3,03-Apr,Mar,4,11.53846154,TRUE
1889,8829,05-03-79,GR000016716,"HELLINIKON, GR",05-03-79,0,,12,16,6,3,1979,11.3,03-May,Mar,5,11,TRUE
1890,8830,06-03-79,GR000016716,"HELLINIKON, GR",06-03-79,0,,9,12,7,3,1979,11.1,03-Jun,Mar,6,10.57692308,FALSE
1891,8831,07-03-79,GR000016716,"HELLINIKON, GR",07-03-79,0,,9,13,6,3,1979,11,03-Jul,Mar,7,10.53846154,FALSE
1892,8832,08-03-79,GR000016716,"HELLINIKON, GR",08-03-79,0,,11,16,4,3,1979,10.9,03-Aug,Mar,8,10.80769231,TRUE
1893,8833,09-03-79,GR000016716,"HELLINIKON, GR",09-03-79,0,,12,17,7,3,1979,10.9,03-Sep,Mar,9,10.53846154,TRUE
1894,8834,10-03-79,GR000016716,"HELLINIKON, GR",10-03-79,3,,12,16,9,3,1979,11,03-Oct,Mar,10,10.53846154,TRUE
1895,8835,11-03-79,GR000016716,"HELLINIKON, GR",11-03-79,2,,12,13,11,3,1979,11.1,03-Nov,Mar,11,10.15384615,TRUE
1896,8836,12-03-79,GR000016716,"HELLINIKON, GR",12-03-79,0,,12,16,7,3,1979,11,03-Dec,Mar,12,10.23076923,TRUE
1897,8837,13-03-79,GR000016716,"HELLINIKON, GR",13-03-79,0,,14,17,11,3,1979,11,Mar-13,Mar,13,10.46153846,TRUE
1898,8838,14-03-79,GR000016716,"HELLINIKON, GR",14-03-79,0,,14,17,9,3,1979,10.9,Mar-14,Mar,14,11.30769231,TRUE
1899,8839,15-03-79,GR000016716,"HELLINIKON, GR",15-03-79,0,,15,18,12,3,1979,10.8,Mar-15,Mar,15,11.34615385,TRUE
1900,8840,16-03-79,GR000016716,"HELLINIKON, GR",16-03-79,0,,17,19,14,3,1979,10.9,Mar-16,Mar,16,11.38461538,TRUE
1901,8841,17-03-79,GR000016716,"HELLINIKON, GR",17-03-79,0,,16,19,14,3,1979,11,Mar-17,Mar,17,11.30769231,TRUE
1902,8842,18-03-79,GR000016716,"HELLINIKON, GR",18-03-79,0,,14,18,8,3,1979,10.9,Mar-18,Mar,18,11.5,TRUE
1903,8843,19-03-79,GR000016716,"HELLINIKON, GR",19-03-79,0,,16,18,12,3,1979,10.9,Mar-19,Mar,19,12,TRUE
1904,8844,20-03-79,GR000016716,"HELLINIKON, GR",20-03-79,3,,16,18,13,3,1979,11,Mar-20,Mar,20,12.34615385,TRUE
1905,8845,21-03-79,GR000016716,"HELLINIKON, GR",21-03-79,2,,17,19,16,3,1979,11.2,Mar-21,Mar,21,12.26923077,TRUE
1906,8846,22-03-79,GR000016716,"HELLINIKON, GR",22-03-79,0,,16,19,14,3,1979,11.5,Mar-22,Mar,22,12.46153846,TRUE
1907,8847,23-03-79,GR000016716,"HELLINIKON, GR",23-03-79,0,,16,22,13,3,1979,11.8,Mar-23,Mar,23,12.46153846,TRUE
1908,8848,24-03-79,GR000016716,"HELLINIKON, GR",24-03-79,0,,16,19,11,3,1979,12.2,Mar-24,Mar,24,12.57692308,TRUE
1909,8849,25-03-79,GR000016716,"HELLINIKON, GR",25-03-79,0,,15,18,13,3,1979,12.5,Mar-25,Mar,25,12.69230769,TRUE
1910,8850,26-03-79,GR000016716,"HELLINIKON, GR",26-03-79,0,,14,17,10,3,1979,12.7,Mar-26,Mar,26,13.19230769,TRUE
1911,8851,27-03-79,GR000016716,"HELLINIKON, GR",27-03-79,0,,16,19,12,3,1979,13,Mar-27,Mar,27,13.61538462,TRUE
1912,8852,28-03-79,GR000016716,"HELLINIKON, GR",28-03-79,0,,16,18,13,3,1979,13.3,Mar-28,Mar,28,13.46153846,TRUE
1913,8853,29-03-79,GR000016716,"HELLINIKON, GR",29-03-79,0,,16,20,12,3,1979,13.6,Mar-29,Mar,29,13.53846154,TRUE
1914,8854,30-03-79,GR000016716,"HELLINIKON, GR",30-03-79,0,,16,19,11,3,1979,13.9,Mar-30,Mar,30,13.69230769,TRUE
1915,8855,31-03-79,GR000016716,"HELLINIKON, GR",31-03-79,0,,15,18,12,3,1979,14,Mar-31,Mar,31,13.57692308,TRUE
1916,8856,01-04-79,GR000016716,"HELLINIKON, GR",01-04-79,0,,16,17,13,4,1979,14.1,04-Jan,Apr,1,13.19230769,TRUE
1917,8857,02-04-79,GR000016716,"HELLINIKON, GR",02-04-79,0,,17,18,15,4,1979,14.3,04-Feb,Apr,2,13.88461538,TRUE
1918,8858,03-04-79,GR000016716,"HELLINIKON, GR",03-04-79,0,,16,19,14,4,1979,14.4,04-Mar,Apr,3,14.07692308,TRUE
1919,8859,04-04-79,GR000016716,"HELLINIKON, GR",04-04-79,0,,15,18,12,4,1979,14.5,04-Apr,Apr,4,14,TRUE
1920,8860,05-04-79,GR000016716,"HELLINIKON, GR",05-04-79,0,,16,19,12,4,1979,14.8,04-May,Apr,5,14.38461538,TRUE
1921,8861,06-04-79,GR000016716,"HELLINIKON, GR",06-04-79,0,,16,19,12,4,1979,15,04-Jun,Apr,6,14.84615385,TRUE
1922,8862,07-04-79,GR000016716,"HELLINIKON, GR",07-04-79,0,,15,18,11,4,1979,15.1,04-Jul,Apr,7,14.73076923,TRUE
1923,8863,08-04-79,GR000016716,"HELLINIKON, GR",08-04-79,0,,14,18,12,4,1979,15.2,04-Aug,Apr,8,14.80769231,FALSE
1924,8864,09-04-79,GR000016716,"HELLINIKON, GR",09-04-79,0,,14,17,11,4,1979,15.3,04-Sep,Apr,9,15.11538462,FALSE
1925,8865,10-04-79,GR000016716,"HELLINIKON, GR",10-04-79,0,,14,18,8,4,1979,15.3,04-Oct,Apr,10,15.11538462,FALSE
1926,8866,11-04-79,GR000016716,"HELLINIKON, GR",11-04-79,0,,14,18,9,4,1979,15.4,04-Nov,Apr,11,15.07692308,FALSE
1927,8867,12-04-79,GR000016716,"HELLINIKON, GR",12-04-79,0,,15,17,13,4,1979,15.4,04-Dec,Apr,12,14.84615385,TRUE
1928,8868,13-04-79,GR000016716,"HELLINIKON, GR",13-04-79,0,,12,16,11,4,1979,15.4,Apr-13,Apr,13,14.5,FALSE
1929,8869,14-04-79,GR000016716,"HELLINIKON, GR",14-04-79,0,,12,17,9,4,1979,15.3,Apr-14,Apr,14,14.42307692,FALSE
1930,8870,15-04-79,GR000016716,"HELLINIKON, GR",15-04-79,0,,13,17,8,4,1979,15.1,Apr-15,Apr,15,14.69230769,FALSE
1931,8871,16-04-79,GR000016716,"HELLINIKON, GR",16-04-79,0,,14,17,9,4,1979,15.1,Apr-16,Apr,16,14.38461538,FALSE
1932,8872,17-04-79,GR000016716,"HELLINIKON, GR",17-04-79,0,,16,19,12,4,1979,15.1,Apr-17,Apr,17,14.88461538,TRUE
1933,8873,18-04-79,GR000016716,"HELLINIKON, GR",18-04-79,0,,17,21,13,4,1979,15.2,Apr-18,Apr,18,14.92307692,TRUE
1934,8874,19-04-79,GR000016716,"HELLINIKON, GR",19-04-79,0,,16,20,13,4,1979,15.2,Apr-19,Apr,19,15.11538462,TRUE
1935,8875,20-04-79,GR000016716,"HELLINIKON, GR",20-04-79,0,,13,17,11,4,1979,15,Apr-20,Apr,20,14.88461538,FALSE
1936,8876,21-04-79,GR000016716,"HELLINIKON, GR",21-04-79,0,,13,16,10,4,1979,14.9,Apr-21,Apr,21,15,FALSE
1937,8877,22-04-79,GR000016716,"HELLINIKON, GR",22-04-79,0,,12,13,9,4,1979,14.8,Apr-22,Apr,22,14.96153846,FALSE
1938,8878,23-04-79,GR000016716,"HELLINIKON, GR",23-04-79,1,,13,17,10,4,1979,14.7,Apr-23,Apr,23,15.42307692,FALSE
1939,8879,24-04-79,GR000016716,"HELLINIKON, GR",24-04-79,0,,14,17,10,4,1979,14.7,Apr-24,Apr,24,15.88461538,FALSE
1940,8880,25-04-79,GR000016716,"HELLINIKON, GR",25-04-79,0,,16,18,12,4,1979,14.7,Apr-25,Apr,25,16.07692308,FALSE
1941,8881,26-04-79,GR000016716,"HELLINIKON, GR",26-04-79,0,,17,21,14,4,1979,14.8,Apr-26,Apr,26,16.11538462,TRUE
1942,8882,27-04-79,GR000016716,"HELLINIKON, GR",27-04-79,0,,17,21,13,4,1979,14.8,Apr-27,Apr,27,16.73076923,TRUE
1943,8883,28-04-79,GR000016716,"HELLINIKON, GR",28-04-79,0,,18,23,12,4,1979,14.9,Apr-28,Apr,28,16.65384615,TRUE
1944,8884,29-04-79,GR000016716,"HELLINIKON, GR",29-04-79,0,,19,23,15,4,1979,15,Apr-29,Apr,29,16.61538462,TRUE
1945,8885,30-04-79,GR000016716,"HELLINIKON, GR",30-04-79,0,,18,22,13,4,1979,15.1,Apr-30,Apr,30,16.53846154,TRUE
1946,8886,01-05-79,GR000016716,"HELLINIKON, GR",01-05-79,0,,17,22,12,5,1979,15.1,05-Jan,May,1,16.92307692,TRUE
1947,8887,02-05-79,GR000016716,"HELLINIKON, GR",02-05-79,0,,17,22,12,5,1979,15.1,05-Feb,May,2,17.30769231,FALSE
1948,8888,03-05-79,GR000016716,"HELLINIKON, GR",03-05-79,0,,18,22,12,5,1979,15.2,05-Mar,May,3,17.15384615,TRUE
1949,8889,04-05-79,GR000016716,"HELLINIKON, GR",04-05-79,0,,19,22,14,5,1979,15.3,05-Apr,May,4,17.53846154,TRUE
1950,8890,05-05-79,GR000016716,"HELLINIKON, GR",05-05-79,0,,21,25,14,5,1979,15.5,05-May,May,5,18.34615385,TRUE
1951,8891,06-05-79,GR000016716,"HELLINIKON, GR",06-05-79,0,,21,25,16,5,1979,15.6,05-Jun,May,6,18.23076923,TRUE
1952,8892,07-05-79,GR000016716,"HELLINIKON, GR",07-05-79,0,,21,24,16,5,1979,15.8,05-Jul,May,7,17.88461538,TRUE
1953,8893,08-05-79,GR000016716,"HELLINIKON, GR",08-05-79,0,,22,26,18,5,1979,16.1,05-Aug,May,8,18.46153846,TRUE
1954,8894,09-05-79,GR000016716,"HELLINIKON, GR",09-05-79,0,,21,25,16,5,1979,16.3,05-Sep,May,9,18.11538462,TRUE
1955,8895,10-05-79,GR000016716,"HELLINIKON, GR",10-05-79,0,,21,26,17,5,1979,16.6,05-Oct,May,10,18.42307692,TRUE
1956,8896,11-05-79,GR000016716,"HELLINIKON, GR",11-05-79,0,,19,22,12,5,1979,16.7,05-Nov,May,11,18.73076923,TRUE
1957,8897,12-05-79,GR000016716,"HELLINIKON, GR",12-05-79,7,,16,19,15,5,1979,16.8,05-Dec,May,12,18.80769231,FALSE
1958,8898,13-05-79,GR000016716,"HELLINIKON, GR",13-05-79,0,,17,22,13,5,1979,16.9,May-13,May,13,19.07692308,FALSE
1959,8899,14-05-79,GR000016716,"HELLINIKON, GR",14-05-79,0,,17,19,14,5,1979,17.1,May-14,May,14,19.03846154,FALSE
1960,8900,15-05-79,GR000016716,"HELLINIKON, GR",15-05-79,0,,17,21,15,5,1979,17.2,May-15,May,15,19.11538462,FALSE
1961,8901,16-05-79,GR000016716,"HELLINIKON, GR",16-05-79,0,,17,21,12,5,1979,17.3,May-16,May,16,19.46153846,FALSE
1962,8902,17-05-79,GR000016716,"HELLINIKON, GR",17-05-79,1,,18,22,13,5,1979,17.4,May-17,May,17,19.76923077,FALSE
1963,8903,18-05-79,GR000016716,"HELLINIKON, GR",18-05-79,0,,18,23,13,5,1979,17.4,May-18,May,18,19.92307692,FALSE
1964,8904,19-05-79,GR000016716,"HELLINIKON, GR",19-05-79,0,,19,23,14,5,1979,17.5,May-19,May,19,20.26923077,FALSE
1965,8905,20-05-79,GR000016716,"HELLINIKON, GR",20-05-79,2,,19,23,16,5,1979,17.7,May-20,May,20,20.69230769,FALSE
1966,8906,21-05-79,GR000016716,"HELLINIKON, GR",21-05-79,0,,21,24,16,5,1979,18,May-21,May,21,21,FALSE
1967,8907,22-05-79,GR000016716,"HELLINIKON, GR",22-05-79,0,,22,26,17,5,1979,18.3,May-22,May,22,21.11538462,TRUE
1968,8908,23-05-79,GR000016716,"HELLINIKON, GR",23-05-79,1,,22,26,18,5,1979,18.6,May-23,May,23,21.26923077,TRUE
1969,8909,24-05-79,GR000016716,"HELLINIKON, GR",24-05-79,0,,21,26,16,5,1979,18.9,May-24,May,24,20.73076923,TRUE
1970,8910,25-05-79,GR000016716,"HELLINIKON, GR",25-05-79,0,,22,24,18,5,1979,19.1,May-25,May,25,20.84615385,TRUE
1971,8911,26-05-79,GR000016716,"HELLINIKON, GR",26-05-79,0,,22,24,18,5,1979,19.2,May-26,May,26,21.19230769,TRUE
1972,8912,27-05-79,GR000016716,"HELLINIKON, GR",27-05-79,0,,23,26,18,5,1979,19.4,May-27,May,27,21.07692308,TRUE
1973,8913,28-05-79,GR000016716,"HELLINIKON, GR",28-05-79,0,,24,27,18,5,1979,19.6,May-28,May,28,21.61538462,TRUE
1974,8914,29-05-79,GR000016716,"HELLINIKON, GR",29-05-79,2,,24,29,18,5,1979,19.8,May-29,May,29,21.42307692,TRUE
1975,8915,30-05-79,GR000016716,"HELLINIKON, GR",30-05-79,0,,24,29,22,5,1979,20,May-30,May,30,21.57692308,TRUE
1976,8916,31-05-79,GR000016716,"HELLINIKON, GR",31-05-79,7,,22,25,19,5,1979,20.2,May-31,May,31,21.88461538,TRUE
1977,8917,01-06-79,GR000016716,"HELLINIKON, GR",01-06-79,0,,24,29,20,6,1979,20.4,06-Jan,Jun,1,22,TRUE
1978,8918,02-06-79,GR000016716,"HELLINIKON, GR",02-06-79,0,,26,30,22,6,1979,20.7,06-Feb,Jun,2,22.30769231,TRUE
1979,8919,03-06-79,GR000016716,"HELLINIKON, GR",03-06-79,0,,25,29,23,6,1979,20.9,06-Mar,Jun,3,22.30769231,TRUE
1980,8920,04-06-79,GR000016716,"HELLINIKON, GR",04-06-79,0,,23,27,21,6,1979,20.9,06-Apr,Jun,4,22.46153846,TRUE
1981,8921,05-06-79,GR000016716,"HELLINIKON, GR",05-06-79,0,,23,27,19,6,1979,21,06-May,Jun,5,22.88461538,TRUE
1982,8922,06-06-79,GR000016716,"HELLINIKON, GR",06-06-79,0,,23,28,20,6,1979,21.1,06-Jun,Jun,6,22.92307692,TRUE
1983,8923,07-06-79,GR000016716,"HELLINIKON, GR",07-06-79,0,,22,27,17,6,1979,21.1,06-Jul,Jun,7,22.65384615,FALSE
1984,8924,08-06-79,GR000016716,"HELLINIKON, GR",08-06-79,0,,21,27,16,6,1979,21.1,06-Aug,Jun,8,22.88461538,FALSE
1985,8925,09-06-79,GR000016716,"HELLINIKON, GR",09-06-79,0,,22,26,17,6,1979,21.1,06-Sep,Jun,9,23.5,FALSE
1986,8926,10-06-79,GR000016716,"HELLINIKON, GR",10-06-79,0,,22,28,18,6,1979,21.2,06-Oct,Jun,10,23.76923077,FALSE
1987,8927,11-06-79,GR000016716,"HELLINIKON, GR",11-06-79,0,,22,28,19,6,1979,21.4,06-Nov,Jun,11,23.69230769,FALSE
1988,8928,12-06-79,GR000016716,"HELLINIKON, GR",12-06-79,0,,26,32,20,6,1979,21.7,06-Dec,Jun,12,24,TRUE
1989,8929,13-06-79,GR000016716,"HELLINIKON, GR",13-06-79,0,,25,31,22,6,1979,22,Jun-13,Jun,13,24.15384615,TRUE
1990,8930,14-06-79,GR000016716,"HELLINIKON, GR",14-06-79,0,,24,28,20,6,1979,22.2,Jun-14,Jun,14,24.46153846,FALSE
1991,8931,15-06-79,GR000016716,"HELLINIKON, GR",15-06-79,0,,26,30,20,6,1979,22.5,Jun-15,Jun,15,24.30769231,TRUE
1992,8932,16-06-79,GR000016716,"HELLINIKON, GR",16-06-79,0,,27,32,23,6,1979,22.8,Jun-16,Jun,16,24.53846154,TRUE
1993,8933,17-06-79,GR000016716,"HELLINIKON, GR",17-06-79,0,,27,34,23,6,1979,23.1,Jun-17,Jun,17,24.42307692,TRUE
1994,8934,18-06-79,GR000016716,"HELLINIKON, GR",18-06-79,0,,28,35,23,6,1979,23.4,Jun-18,Jun,18,24.73076923,TRUE
1995,8935,19-06-79,GR000016716,"HELLINIKON, GR",19-06-79,0,,27,31,25,6,1979,23.7,Jun-19,Jun,19,24.53846154,TRUE
1996,8936,20-06-79,GR000016716,"HELLINIKON, GR",20-06-79,0,,26,31,23,6,1979,23.8,Jun-20,Jun,20,24.53846154,TRUE
1997,8937,21-06-79,GR000016716,"HELLINIKON, GR",21-06-79,0,,24,29,22,6,1979,23.9,Jun-21,Jun,21,24.61538462,FALSE
1998,8938,22-06-79,GR000016716,"HELLINIKON, GR",22-06-79,0,,24,28,21,6,1979,24,Jun-22,Jun,22,24.84615385,FALSE
1999,8939,23-06-79,GR000016716,"HELLINIKON, GR",23-06-79,0,,23,29,21,6,1979,24,Jun-23,Jun,23,25.11538462,FALSE
2000,8940,24-06-79,GR000016716,"HELLINIKON, GR",24-06-79,0,,24,28,22,6,1979,24.1,Jun-24,Jun,24,25.76923077,FALSE
2001,8941,25-06-79,GR000016716,"HELLINIKON, GR",25-06-79,0,,24,27,21,6,1979,24.2,Jun-25,Jun,25,26.30769231,FALSE
2002,8942,26-06-79,GR000016716,"HELLINIKON, GR",26-06-79,0,,27,32,21,6,1979,24.3,Jun-26,Jun,26,26.46153846,TRUE
2003,8943,27-06-79,GR000016716,"HELLINIKON, GR",27-06-79,0,,28,33,23,6,1979,24.4,Jun-27,Jun,27,25.92307692,TRUE
2004,8944,28-06-79,GR000016716,"HELLINIKON, GR",28-06-79,0,,28,33,24,6,1979,24.6,Jun-28,Jun,28,25.96153846,TRUE
2005,8945,29-06-79,GR000016716,"HELLINIKON, GR",29-06-79,0,,28,32,23,6,1979,24.7,Jun-29,Jun,29,26.23076923,TRUE
2006,8946,30-06-79,GR000016716,"HELLINIKON, GR",30-06-79,0,,27,30,22,6,1979,24.9,Jun-30,Jun,30,26.57692308,TRUE
2007,8947,01-07-79,GR000016716,"HELLINIKON, GR",01-07-79,0,,26,29,22,7,1979,24.9,07-Jan,Jul,1,26.42307692,FALSE
2008,8948,02-07-79,GR000016716,"HELLINIKON, GR",02-07-79,0,,27,31,22,7,1979,25,07-Feb,Jul,2,26.11538462,TRUE
2009,8949,03-07-79,GR000016716,"HELLINIKON, GR",03-07-79,0,,28,34,22,7,1979,25.1,07-Mar,Jul,3,26.57692308,TRUE
2010,8950,04-07-79,GR000016716,"HELLINIKON, GR",04-07-79,0,,28,31,23,7,1979,25.2,07-Apr,Jul,4,26.38461538,TRUE
2011,8951,05-07-79,GR000016716,"HELLINIKON, GR",05-07-79,0,,28,33,25,7,1979,25.4,07-May,Jul,5,26.76923077,TRUE
2012,8952,06-07-79,GR000016716,"HELLINIKON, GR",06-07-79,0,,24,27,23,7,1979,25.4,07-Jun,Jul,6,26.96153846,FALSE
2013,8953,07-07-79,GR000016716,"HELLINIKON, GR",07-07-79,5,,23,27,18,7,1979,25.5,07-Jul,Jul,7,26.73076923,FALSE
2014,8954,08-07-79,GR000016716,"HELLINIKON, GR",08-07-79,0,,24,28,20,7,1979,25.6,07-Aug,Jul,8,26.61538462,FALSE
2015,8955,09-07-79,GR000016716,"HELLINIKON, GR",09-07-79,0,,24,27,22,7,1979,25.6,07-Sep,Jul,9,26.30769231,FALSE
2016,8956,10-07-79,GR000016716,"HELLINIKON, GR",10-07-79,0,,24,28,22,7,1979,25.7,07-Oct,Jul,10,26.11538462,FALSE
2017,8957,11-07-79,GR000016716,"HELLINIKON, GR",11-07-79,0,,24,28,20,7,1979,25.8,07-Nov,Jul,11,26.73076923,FALSE
2018,8958,12-07-79,GR000016716,"HELLINIKON, GR",12-07-79,0,,26,32,21,7,1979,25.8,07-Dec,Jul,12,26.92307692,FALSE
2019,8959,13-07-79,GR000016716,"HELLINIKON, GR",13-07-79,0,,26,31,20,7,1979,25.8,Jul-13,Jul,13,27.46153846,FALSE
2020,8960,14-07-79,GR000016716,"HELLINIKON, GR",14-07-79,0,,28,34,22,7,1979,25.9,Jul-14,Jul,14,27.61538462,TRUE
2021,8961,15-07-79,GR000016716,"HELLINIKON, GR",15-07-79,0,,28,34,23,7,1979,26,Jul-15,Jul,15,27.61538462,TRUE
2022,8962,16-07-79,GR000016716,"HELLINIKON, GR",16-07-79,0,,28,32,24,7,1979,26,Jul-16,Jul,16,28.15384615,FALSE
2023,8963,17-07-79,GR000016716,"HELLINIKON, GR",17-07-79,0,,26,28,23,7,1979,26,Jul-17,Jul,17,28,FALSE
2024,8964,18-07-79,GR000016716,"HELLINIKON, GR",18-07-79,0,,27,32,22,7,1979,26,Jul-18,Jul,18,28.03846154,FALSE
2025,8965,19-07-79,GR000016716,"HELLINIKON, GR",19-07-79,0,,27,32,22,7,1979,26,Jul-19,Jul,19,27.92307692,FALSE
2026,8966,20-07-79,GR000016716,"HELLINIKON, GR",20-07-79,0,,27,32,21,7,1979,26,Jul-20,Jul,20,28,FALSE
2027,8967,21-07-79,GR000016716,"HELLINIKON, GR",21-07-79,0,,28,33,22,7,1979,26.1,Jul-21,Jul,21,27.73076923,TRUE
2028,8968,22-07-79,GR000016716,"HELLINIKON, GR",22-07-79,0,,29,33,26,7,1979,26.3,Jul-22,Jul,22,27.76923077,TRUE
2029,8969,23-07-79,GR000016716,"HELLINIKON, GR",23-07-79,0,,30,36,24,7,1979,26.5,Jul-23,Jul,23,27.84615385,TRUE
2030,8970,24-07-79,GR000016716,"HELLINIKON, GR",24-07-79,0,,28,32,25,7,1979,26.7,Jul-24,Jul,24,27.92307692,TRUE
2031,8971,25-07-79,GR000016716,"HELLINIKON, GR",25-07-79,0,,27,31,23,7,1979,26.8,Jul-25,Jul,25,27.76923077,FALSE
2032,8972,26-07-79,GR000016716,"HELLINIKON, GR",26-07-79,0,,27,31,22,7,1979,26.8,Jul-26,Jul,26,28,FALSE
2033,8973,27-07-79,GR000016716,"HELLINIKON, GR",27-07-79,0,,27,32,22,7,1979,26.7,Jul-27,Jul,27,27.88461538,FALSE
2034,8974,28-07-79,GR000016716,"HELLINIKON, GR",28-07-79,0,,27,32,22,7,1979,26.7,Jul-28,Jul,28,27.46153846,FALSE
2035,8975,29-07-79,GR000016716,"HELLINIKON, GR",29-07-79,0,,26,29,23,7,1979,26.6,Jul-29,Jul,29,26.92307692,FALSE
2036,8976,30-07-79,GR000016716,"HELLINIKON, GR",30-07-79,0,,25,29,20,7,1979,26.6,Jul-30,Jul,30,27.30769231,FALSE
2037,8977,31-07-79,GR000016716,"HELLINIKON, GR",31-07-79,0,,25,29,19,7,1979,26.5,Jul-31,Jul,31,27.30769231,FALSE
2038,8978,01-08-79,GR000016716,"HELLINIKON, GR",01-08-79,0,,27,33,21,8,1979,26.5,08-Jan,Aug,1,27.80769231,FALSE
2039,8979,02-08-79,GR000016716,"HELLINIKON, GR",02-08-79,0,,33,38,24,8,1979,26.7,08-Feb,Aug,2,28.46153846,TRUE
2040,8980,03-08-79,GR000016716,"HELLINIKON, GR",03-08-79,0,,32,37,27,8,1979,26.8,08-Mar,Aug,3,28.30769231,TRUE
2041,8981,04-08-79,GR000016716,"HELLINIKON, GR",04-08-79,0,,31,37,26,8,1979,26.9,08-Apr,Aug,4,28.34615385,TRUE
2042,8982,05-08-79,GR000016716,"HELLINIKON, GR",05-08-79,0,,31,36,23,8,1979,27.2,08-May,Aug,5,28.34615385,TRUE
